,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
358,40.68883681,-73.95255012,40.68883681,-73.95255012,405,918,1395
359,40.6926976,-73.95255012,40.6926976,-73.95255012,277,782,1318
360,40.69655839,-73.95255012,40.69655839,-73.95255012,222,625,1185
361,40.70041918,-73.95255012,40.70041918,-73.95255012,157,436,700
362,40.70427997,-73.95255012,40.70427997,-73.95255012,184,462,793
363,40.70814076,-73.95255012,40.70814076,-73.95255012,275,800,1228
364,40.71200155,-73.95255012,40.71200155,-73.95255012,251,842,1192
365,40.71586234,-73.95255012,40.71586234,-73.95255012,140,664,1050
366,40.71972313,-73.95255012,40.71972313,-73.95255012,115,570,898
367,40.72358392,-73.95255012,40.72358392,-73.95255012,131,474,794
368,40.72744471,-73.95255012,40.72744471,-73.95255012,142,398,755
369,40.7313055,-73.95255012,40.7313055,-73.95255012,148,336,632
370,40.73516629,-73.95255012,40.73516629,-73.95255012,122,261,406
371,40.73902708,-73.95255012,40.73902708,-73.95255012,153,220,414
372,40.74288787,-73.95255012,40.74288787,-73.95255012,181,296,480
373,40.74674866,-73.95255012,40.74674866,-73.95255012,123,279,373
374,40.75060945,-73.95255012,40.75060945,-73.95255012,35,109,118
375,40.75447024,-73.95255012,40.75447024,-73.95255012,49,81,119
376,40.75833103,-73.95255012,40.75833103,-73.95255012,60,103,146
377,40.76219182,-73.95255012,40.76219182,-73.95255012,78,213,247
378,40.76605261,-73.95255012,40.76605261,-73.95255012,141,403,427
379,40.7699134,-73.95255012,40.7699134,-73.95255012,157,677,737
380,40.77377419,-73.95255012,40.77377419,-73.95255012,223,935,1024
381,40.77763498,-73.95255012,40.77763498,-73.95255012,244,1172,1785
382,40.78149577,-73.95255012,40.78149577,-73.95255012,215,1098,1688
383,40.78535656,-73.95255012,40.78535656,-73.95255012,266,807,1285
384,40.78921735,-73.95255012,40.78921735,-73.95255012,355,779,1546
385,40.79307814,-73.95255012,40.79307814,-73.95255012,276,500,1102
386,40.79693893,-73.95255012,40.79693893,-73.95255012,432,706,1705
387,40.80079972,-73.95255012,40.80079972,-73.95255012,653,1381,2655
388,40.80466051,-73.95255012,40.80466051,-73.95255012,581,1282,2484
389,40.67339365,-73.9466999,40.67339365,-73.9466999,395,815,1199
390,40.67725444,-73.9466999,40.67725444,-73.9466999,473,1263,1800
391,40.68111523,-73.9466999,40.68111523,-73.9466999,380,1184,1563
392,40.68497602,-73.9466999,40.68497602,-73.9466999,435,945,1174
393,40.68883681,-73.9466999,40.68883681,-73.9466999,445,941,1273
